Water_Test_ID,Location_ID,Test_Date,Source_Type,pH,Turbidity_NTU,TDS_mgL,Hardness_mgL,Chloride_mgL,Nitrate_mgL,Arsenic_mgL,Fluoride_mgL,Ecoli_Presence,Test_By
WQT_KOH_SPR_20250424,VLG_KOH_01,2025-04-24,Spring,7.54,1.89,112.34,50.9,5.55,0.9,0.0015,0.207,False,IoT_Sensor
WQT_KOH_STR_20250424,VLG_KOH_01,2025-04-24,Stream,7.53,5.14,129.63,33.97,13.36,2.51,0.0009,0.18,False,IoT_Sensor
WQT_KOH_TAN_20250424,VLG_KOH_01,2025-04-24,Tanker,7.29,0.71,134.2,80.77,21.68,6.05,0.0019,0.48,False,IoT_Sensor
WQT_SHI_STR_20250424,VLG_SHI_01,2025-04-24,Stream,7.79,4.44,186.91,51.63,11.84,4.97,0.0011,0.126,False,IoT_Sensor
WQT_SHI_RAI_20250424,VLG_SHI_01,2025-04-24,Rainwater Collector,6.81,3.02,69.5,6.73,2.05,0.0,0.0005,0.09,False,IoT_Sensor
WQT_SHI_SPR_20250424,VLG_SHI_01,2025-04-24,Spring,7.42,2.48,83.91,80.29,9.98,2.74,0.0014,0.088,False,IoT_Sensor
WQT_ITN_RIV_20250424,VLG_ITN_01,2025-04-24,River,7.07,15.1,245.78,109.77,17.83,5.69,0.0013,0.249,False,IoT_Sensor
WQT_ITN_GRA_20250424,VLG_ITN_01,2025-04-24,Gravity-fed System,7.46,4.41,125.58,73.99,5.92,6.18,0.0021,0.25,False,IoT_Sensor
WQT_ITN_STR_20250424,VLG_ITN_01,2025-04-24,Stream,7.27,6.93,58.01,44.31,5.58,2.71,0.0007,0.173,False,IoT_Sensor
WQT_AIT_PON_20250424,VLG_AIT_01,2025-04-24,Pond,7.61,10.71,236.83,158.71,29.47,0.0,0.0026,0.265,False,IoT_Sensor
WQT_AIT_RIV_20250424,VLG_AIT_01,2025-04-24,River,7.14,4.92,30.85,105.01,17.23,6.35,0.0004,0.212,False,IoT_Sensor
WQT_AIT_WEL_20250424,VLG_AIT_01,2025-04-24,Well,7.34,3.53,146.68,146.23,25.27,3.41,0.0044,0.29,False,IoT_Sensor
WQT_IMF_WEL_20250424,VLG_IMF_01,2025-04-24,Well,7.27,1.89,161.08,140.43,25.27,10.69,0.0056,0.499,False,IoT_Sensor
WQT_IMF_LAK_20250424,VLG_IMF_01,2025-04-24,Lake,7.19,11.17,180.55,96.7,25.5,3.62,0.0038,0.282,False,IoT_Sensor
WQT_IMF_HAN_20250424,VLG_IMF_01,2025-04-24,Handpump,7.91,0.0,198.17,116.22,36.18,11.32,0.0166,1.316,False,IoT_Sensor
WQT_TIN_HAN_20250424,VLG_TIN_01,2025-04-24,Handpump,7.55,2.41,291.52,269.9,36.03,16.66,0.0132,0.889,False,IoT_Sensor
WQT_TIN_BOR_20250424,VLG_TIN_01,2025-04-24,Borewell,7.89,1.65,396.32,170.18,57.19,19.41,0.0155,0.842,False,IoT_Sensor
WQT_TIN_PON_20250424,VLG_TIN_01,2025-04-24,Pond,7.13,7.3,211.42,54.51,7.67,8.3,0.0039,0.336,False,IoT_Sensor
WQT_PAS_RIV_20250424,VLG_PAS_01,2025-04-24,River,7.16,12.25,152.15,90.43,18.2,3.13,0.0019,0.43,False,IoT_Sensor
WQT_PAS_STR_20250424,VLG_PAS_01,2025-04-24,Stream,7.65,6.94,196.35,68.24,7.32,4.29,0.0001,0.247,False,IoT_Sensor
WQT_PAS_HAN_20250424,VLG_PAS_01,2025-04-24,Handpump,7.93,0.21,288.02,159.75,29.34,7.43,0.0122,0.54,False,IoT_Sensor
WQT_GAU_RIV_20250425,VLG_GAU_01,2025-04-25,River,6.99,7.36,82.3,79.9,17.35,7.75,0.0028,0.35,True,IoT_Sensor
WQT_GAU_HAN_20250425,VLG_GAU_01,2025-04-25,Handpump,7.7,0.0,327.57,129.87,39.11,7.59,0.0186,0.199,False,IoT_Sensor
WQT_GAU_PON_20250425,VLG_GAU_01,2025-04-25,Pond,7.41,20.92,208.05,154.04,22.96,9.37,0.0022,0.439,True,IoT_Sensor
WQT_SIL_WEL_20250425,VLG_SIL_01,2025-04-25,Well,7.17,0.97,234.47,251.41,38.5,10.58,0.0053,0.6,False,IoT_Sensor
WQT_SIL_PON_20250425,VLG_SIL_01,2025-04-25,Pond,6.7,13.68,161.84,114.07,22.81,9.82,0.0038,0.568,False,IoT_Sensor
WQT_SIL_HAN_20250425,VLG_SIL_01,2025-04-25,Handpump,7.9,0.71,242.06,150.97,47.56,15.03,0.0188,0.93,False,IoT_Sensor
WQT_AGR_BOR_20250425,VLG_AGR_01,2025-04-25,Borewell,7.92,0.48,325.02,244.57,51.69,16.67,0.0278,1.367,False,IoT_Sensor
WQT_AGR_HAN_20250425,VLG_AGR_01,2025-04-25,Handpump,7.6,0.37,327.22,142.5,0.0,24.0,0.0113,0.685,False,IoT_Sensor
WQT_AGR_RIV_20250425,VLG_AGR_01,2025-04-25,River,7.47,7.49,186.15,87.01,17.09,6.52,0.0014,0.284,False,IoT_Sensor
WQT_KOH_SPR_20250425,VLG_KOH_01,2025-04-25,Spring,7.12,1.12,104.43,61.27,4.13,2.52,0.0014,0.2,False,IoT_Sensor
WQT_KOH_STR_20250425,VLG_KOH_01,2025-04-25,Stream,6.98,12.18,86.16,71.91,9.61,5.77,0.0012,0.139,False,IoT_Sensor
WQT_KOH_TAN_20250425,VLG_KOH_01,2025-04-25,Tanker,7.24,0.62,160.02,60.36,25.12,5.64,0.0012,0.665,False,IoT_Sensor
WQT_SHI_STR_20250425,VLG_SHI_01,2025-04-25,Stream,7.28,0.5,96.76,63.79,7.16,2.57,0.0003,0.194,True,IoT_Sensor
WQT_SHI_RAI_20250425,VLG_SHI_01,2025-04-25,Rainwater Collector,6.49,7.9,68.89,24.24,8.28,2.76,0.0011,0.105,False,IoT_Sensor
WQT_SHI_SPR_20250425,VLG_SHI_01,2025-04-25,Spring,7.45,1.73,94.48,71.94,7.79,3.42,0.0014,0.179,False,IoT_Sensor
WQT_ITN_RIV_20250425,VLG_ITN_01,2025-04-25,River,7.4,7.95,118.35,119.16,15.15,7.48,0.0018,0.427,False,IoT_Sensor
WQT_ITN_GRA_20250425,VLG_ITN_01,2025-04-25,Gravity-fed System,7.37,5.92,132.15,78.22,10.76,2.25,0.0018,0.165,False,IoT_Sensor
WQT_ITN_STR_20250425,VLG_ITN_01,2025-04-25,Stream,7.37,0.0,128.98,85.16,8.89,5.37,0.0013,0.215,True,IoT_Sensor
WQT_AIT_PON_20250425,VLG_AIT_01,2025-04-25,Pond,6.75,8.63,290.79,152.52,11.95,10.99,0.0018,0.424,False,IoT_Sensor
WQT_AIT_RIV_20250425,VLG_AIT_01,2025-04-25,River,6.69,12.06,125.63,61.14,12.17,6.51,0.0018,0.343,False,IoT_Sensor
WQT_AIT_WEL_20250425,VLG_AIT_01,2025-04-25,Well,7.5,2.69,176.29,222.39,12.1,11.76,0.0017,0.844,False,IoT_Sensor
WQT_IMF_WEL_20250425,VLG_IMF_01,2025-04-25,Well,6.48,3.2,366.97,8.68,35.97,11.08,0.0045,0.562,False,IoT_Sensor
WQT_IMF_LAK_20250425,VLG_IMF_01,2025-04-25,Lake,7.68,10.13,136.54,92.1,28.37,6.22,0.0015,0.377,False,IoT_Sensor
WQT_IMF_HAN_20250425,VLG_IMF_01,2025-04-25,Handpump,7.77,2.82,371.05,244.32,27.78,8.91,0.0302,1.47,False,IoT_Sensor
WQT_TIN_HAN_20250425,VLG_TIN_01,2025-04-25,Handpump,7.38,1.98,306.2,121.84,51.88,11.49,0.018,0.893,False,IoT_Sensor
WQT_TIN_BOR_20250425,VLG_TIN_01,2025-04-25,Borewell,7.97,2.38,189.16,194.71,54.04,13.16,0.0057,0.567,False,IoT_Sensor
WQT_TIN_PON_20250425,VLG_TIN_01,2025-04-25,Pond,6.44,8.8,256.61,123.24,6.69,4.99,0.0027,0.423,False,IoT_Sensor
WQT_PAS_RIV_20250425,VLG_PAS_01,2025-04-25,River,7.11,15.72,220.94,91.69,6.76,6.49,0.0039,0.385,False,IoT_Sensor
WQT_PAS_STR_20250425,VLG_PAS_01,2025-04-25,Stream,7.39,4.92,114.51,70.47,9.97,4.76,0.0016,0.064,False,IoT_Sensor
WQT_PAS_HAN_20250425,VLG_PAS_01,2025-04-25,Handpump,7.93,0.67,329.66,115.29,60.23,17.57,0.0197,0.349,False,IoT_Sensor
WQT_GAU_RIV_20250426,VLG_GAU_01,2025-04-26,River,7.31,10.04,105.63,47.24,13.5,5.08,0.002,0.265,False,IoT_Sensor
WQT_GAU_HAN_20250426,VLG_GAU_01,2025-04-26,Handpump,7.59,0.87,278.48,142.55,39.2,20.27,0.0243,0.423,False,IoT_Sensor
WQT_GAU_PON_20250426,VLG_GAU_01,2025-04-26,Pond,7.04,7.94,174.91,96.5,13.97,8.53,0.002,0.368,True,IoT_Sensor
WQT_SIL_WEL_20250426,VLG_SIL_01,2025-04-26,Well,6.53,2.5,271.47,146.04,25.15,9.32,0.0065,0.716,False,IoT_Sensor
WQT_SIL_PON_20250426,VLG_SIL_01,2025-04-26,Pond,7.06,4.42,160.2,74.6,29.68,7.34,0.004,0.554,False,IoT_Sensor
WQT_SIL_HAN_20250426,VLG_SIL_01,2025-04-26,Handpump,7.75,2.12,196.2,226.94,44.68,6.03,0.0099,0.98,False,IoT_Sensor
WQT_AGR_BOR_20250426,VLG_AGR_01,2025-04-26,Borewell,7.84,0.32,417.18,209.62,42.22,9.12,0.0116,0.175,False,IoT_Sensor
WQT_AGR_HAN_20250426,VLG_AGR_01,2025-04-26,Handpump,7.38,0.13,380.48,121.51,31.89,14.21,0.0172,0.66,False,IoT_Sensor
WQT_AGR_RIV_20250426,VLG_AGR_01,2025-04-26,River,7.58,8.94,108.85,82.56,26.64,6.76,0.0007,0.415,False,IoT_Sensor
WQT_KOH_SPR_20250426,VLG_KOH_01,2025-04-26,Spring,7.55,3.61,134.28,83.35,5.56,2.62,0.0007,0.135,False,IoT_Sensor
WQT_KOH_STR_20250426,VLG_KOH_01,2025-04-26,Stream,7.19,0.93,165.05,40.0,11.34,6.04,0.001,0.192,False,IoT_Sensor
WQT_KOH_TAN_20250426,VLG_KOH_01,2025-04-26,Tanker,7.03,1.88,158.7,68.77,25.21,4.65,0.0021,0.348,False,IoT_Sensor
WQT_SHI_STR_20250426,VLG_SHI_01,2025-04-26,Stream,7.2,8.24,142.47,106.51,7.95,2.58,0.0012,0.131,False,IoT_Sensor
WQT_SHI_RAI_20250426,VLG_SHI_01,2025-04-26,Rainwater Collector,6.52,2.17,44.13,34.77,4.33,0.3,0.0002,0.137,False,IoT_Sensor
WQT_SHI_SPR_20250426,VLG_SHI_01,2025-04-26,Spring,7.68,1.2,87.62,48.45,5.94,0.03,0.0018,0.141,False,IoT_Sensor
WQT_ITN_RIV_20250426,VLG_ITN_01,2025-04-26,River,7.15,4.26,123.54,56.84,10.0,4.0,0.0025,0.41,False,IoT_Sensor
WQT_ITN_GRA_20250426,VLG_ITN_01,2025-04-26,Gravity-fed System,7.55,3.47,97.98,69.33,11.82,3.79,0.0006,0.204,False,IoT_Sensor
WQT_ITN_STR_20250426,VLG_ITN_01,2025-04-26,Stream,7.39,9.6,66.49,67.42,12.02,4.05,0.002,0.201,False,IoT_Sensor
WQT_AIT_PON_20250426,VLG_AIT_01,2025-04-26,Pond,6.68,3.85,137.93,81.19,22.5,8.6,0.0015,0.45,False,IoT_Sensor
WQT_AIT_RIV_20250426,VLG_AIT_01,2025-04-26,River,7.31,10.63,162.45,95.77,10.48,7.19,0.0028,0.188,False,IoT_Sensor
WQT_AIT_WEL_20250426,VLG_AIT_01,2025-04-26,Well,6.59,2.27,186.13,134.51,17.82,7.58,0.003,0.476,False,IoT_Sensor
WQT_IMF_WEL_20250426,VLG_IMF_01,2025-04-26,Well,6.63,5.82,276.13,78.95,49.47,9.74,0.0067,0.962,False,IoT_Sensor
WQT_IMF_LAK_20250426,VLG_IMF_01,2025-04-26,Lake,7.0,17.52,149.87,60.72,25.21,6.98,0.0028,0.305,False,IoT_Sensor
WQT_IMF_HAN_20250426,VLG_IMF_01,2025-04-26,Handpump,7.37,0.69,218.24,206.86,34.03,14.76,0.0174,0.502,False,IoT_Sensor
WQT_TIN_HAN_20250426,VLG_TIN_01,2025-04-26,Handpump,7.91,1.85,456.51,113.46,39.49,8.55,0.0027,0.747,False,IoT_Sensor
WQT_TIN_BOR_20250426,VLG_TIN_01,2025-04-26,Borewell,7.58,0.31,177.18,75.01,40.94,10.55,0.0279,1.221,False,IoT_Sensor
WQT_TIN_PON_20250426,VLG_TIN_01,2025-04-26,Pond,7.15,11.99,225.95,128.04,11.59,9.6,0.0041,0.188,False,IoT_Sensor
WQT_PAS_RIV_20250426,VLG_PAS_01,2025-04-26,River,7.29,9.22,150.59,94.56,12.19,0.68,0.0025,0.315,False,IoT_Sensor
WQT_PAS_STR_20250426,VLG_PAS_01,2025-04-26,Stream,7.54,7.27,121.31,85.62,16.86,3.83,0.0002,0.055,False,IoT_Sensor
WQT_PAS_HAN_20250426,VLG_PAS_01,2025-04-26,Handpump,7.95,2.32,212.39,221.64,45.63,15.09,0.0193,0.448,False,IoT_Sensor
WQT_GAU_RIV_20250427,VLG_GAU_01,2025-04-27,River,6.98,10.22,157.57,72.0,20.61,3.73,0.0026,0.334,False,IoT_Sensor
WQT_GAU_HAN_20250427,VLG_GAU_01,2025-04-27,Handpump,8.05,1.09,111.59,205.38,59.35,5.1,0.0221,0.846,False,IoT_Sensor
WQT_GAU_PON_20250427,VLG_GAU_01,2025-04-27,Pond,6.95,17.81,212.38,123.18,17.7,8.96,0.0033,0.393,True,IoT_Sensor
WQT_SIL_WEL_20250427,VLG_SIL_01,2025-04-27,Well,7.18,4.35,180.04,190.49,14.16,8.36,0.0051,0.424,False,IoT_Sensor
WQT_SIL_PON_20250427,VLG_SIL_01,2025-04-27,Pond,6.76,14.55,222.4,89.69,10.82,6.22,0.0016,0.457,False,IoT_Sensor
WQT_SIL_HAN_20250427,VLG_SIL_01,2025-04-27,Handpump,7.84,0.0,139.89,103.63,54.19,15.56,0.03,0.06,False,IoT_Sensor
WQT_AGR_BOR_20250427,VLG_AGR_01,2025-04-27,Borewell,7.84,0.91,257.92,182.33,61.32,19.35,0.0111,0.772,False,IoT_Sensor
WQT_AGR_HAN_20250427,VLG_AGR_01,2025-04-27,Handpump,7.77,2.11,381.33,75.45,71.33,10.64,0.0272,0.833,False,IoT_Sensor
WQT_AGR_RIV_20250427,VLG_AGR_01,2025-04-27,River,7.27,10.22,143.02,99.84,13.05,4.07,0.0026,0.422,False,IoT_Sensor
WQT_KOH_SPR_20250427,VLG_KOH_01,2025-04-27,Spring,7.49,2.54,135.64,54.78,8.3,4.44,0.0019,0.108,False,IoT_Sensor
WQT_KOH_STR_20250427,VLG_KOH_01,2025-04-27,Stream,7.13,2.65,126.47,75.8,14.14,3.23,0.0012,0.304,False,IoT_Sensor
WQT_KOH_TAN_20250427,VLG_KOH_01,2025-04-27,Tanker,7.25,1.16,148.92,99.27,25.76,6.0,0.0007,0.476,False,IoT_Sensor
WQT_SHI_STR_20250427,VLG_SHI_01,2025-04-27,Stream,7.33,3.99,92.72,60.06,14.06,3.44,0.0022,0.314,False,IoT_Sensor
WQT_SHI_RAI_20250427,VLG_SHI_01,2025-04-27,Rainwater Collector,6.63,6.77,46.74,32.29,3.81,1.13,0.0009,0.11,False,IoT_Sensor
WQT_SHI_SPR_20250427,VLG_SHI_01,2025-04-27,Spring,7.38,1.77,132.66,66.78,10.62,3.32,0.001,0.044,False,IoT_Sensor
WQT_ITN_RIV_20250427,VLG_ITN_01,2025-04-27,River,7.04,5.67,163.21,61.57,14.55,8.18,0.0026,0.413,False,IoT_Sensor
WQT_ITN_GRA_20250427,VLG_ITN_01,2025-04-27,Gravity-fed System,7.59,4.52,85.96,61.81,9.14,1.98,0.0017,0.1,False,IoT_Sensor
WQT_ITN_STR_20250427,VLG_ITN_01,2025-04-27,Stream,7.39,13.06,183.02,69.47,6.84,2.67,0.0006,0.259,False,IoT_Sensor
WQT_AIT_PON_20250427,VLG_AIT_01,2025-04-27,Pond,6.43,15.35,199.39,134.87,21.8,6.31,0.0031,0.56,False,IoT_Sensor
WQT_AIT_RIV_20250427,VLG_AIT_01,2025-04-27,River,7.29,3.61,139.96,92.73,15.95,9.64,0.002,0.293,True,IoT_Sensor
WQT_AIT_WEL_20250427,VLG_AIT_01,2025-04-27,Well,6.83,0.22,210.08,86.02,15.88,7.93,0.006,0.652,False,IoT_Sensor
WQT_IMF_WEL_20250427,VLG_IMF_01,2025-04-27,Well,7.08,2.26,346.65,146.08,28.27,10.62,0.0059,0.922,False,IoT_Sensor
WQT_IMF_LAK_20250427,VLG_IMF_01,2025-04-27,Lake,7.19,8.06,160.96,109.19,10.34,6.83,0.0053,0.527,False,IoT_Sensor
WQT_IMF_HAN_20250427,VLG_IMF_01,2025-04-27,Handpump,7.54,0.0,485.19,189.02,34.73,14.31,0.002,0.28,False,IoT_Sensor
WQT_TIN_HAN_20250427,VLG_TIN_01,2025-04-27,Handpump,7.79,2.3,244.33,219.25,46.66,22.22,0.0278,0.82,False,IoT_Sensor
WQT_TIN_BOR_20250427,VLG_TIN_01,2025-04-27,Borewell,7.8,0.6,495.65,215.06,25.79,22.78,0.0086,1.098,False,IoT_Sensor
WQT_TIN_PON_20250427,VLG_TIN_01,2025-04-27,Pond,7.15,8.32,236.36,62.97,13.42,10.27,0.0026,0.448,False,IoT_Sensor
WQT_PAS_RIV_20250427,VLG_PAS_01,2025-04-27,River,7.33,12.71,127.13,95.63,17.04,1.93,0.0017,0.317,False,IoT_Sensor
WQT_PAS_STR_20250427,VLG_PAS_01,2025-04-27,Stream,7.28,8.89,92.72,55.6,10.9,5.27,0.0015,0.229,False,IoT_Sensor
WQT_PAS_HAN_20250427,VLG_PAS_01,2025-04-27,Handpump,7.43,1.72,251.96,122.05,31.54,6.66,0.0195,0.914,False,IoT_Sensor
WQT_GAU_RIV_20250428,VLG_GAU_01,2025-04-28,River,7.35,8.28,187.31,61.53,18.27,8.16,0.0018,0.357,False,IoT_Sensor
WQT_GAU_HAN_20250428,VLG_GAU_01,2025-04-28,Handpump,7.75,0.0,170.62,124.64,26.9,25.46,0.0226,0.698,False,IoT_Sensor
WQT_GAU_PON_20250428,VLG_GAU_01,2025-04-28,Pond,6.81,8.55,211.49,96.42,24.88,6.83,0.0016,0.38,False,IoT_Sensor
WQT_SIL_WEL_20250428,VLG_SIL_01,2025-04-28,Well,7.86,2.47,201.03,161.22,25.79,13.03,0.0036,0.564,False,IoT_Sensor
WQT_SIL_PON_20250428,VLG_SIL_01,2025-04-28,Pond,6.58,13.98,279.14,101.88,22.75,10.12,0.0021,0.269,True,IoT_Sensor
WQT_SIL_HAN_20250428,VLG_SIL_01,2025-04-28,Handpump,7.63,3.31,262.19,119.94,61.13,10.67,0.0115,1.185,False,IoT_Sensor
WQT_AGR_BOR_20250428,VLG_AGR_01,2025-04-28,Borewell,7.67,0.0,425.29,66.0,56.01,14.31,0.0148,0.747,True,IoT_Sensor
WQT_AGR_HAN_20250428,VLG_AGR_01,2025-04-28,Handpump,7.5,2.57,139.93,180.55,57.33,11.0,0.0049,1.392,False,IoT_Sensor
WQT_AGR_RIV_20250428,VLG_AGR_01,2025-04-28,River,6.75,18.36,125.48,88.23,23.04,9.72,0.0011,0.267,False,IoT_Sensor
WQT_KOH_SPR_20250428,VLG_KOH_01,2025-04-28,Spring,7.39,1.73,89.61,49.35,7.02,2.83,0.0013,0.226,False,IoT_Sensor
WQT_KOH_STR_20250428,VLG_KOH_01,2025-04-28,Stream,7.23,4.36,106.22,99.1,16.39,6.87,0.0013,0.233,False,IoT_Sensor
WQT_KOH_TAN_20250428,VLG_KOH_01,2025-04-28,Tanker,7.34,1.57,151.39,72.02,29.02,4.92,0.0022,0.35,False,IoT_Sensor
WQT_SHI_STR_20250428,VLG_SHI_01,2025-04-28,Stream,6.89,2.6,144.07,91.8,13.0,6.54,0.0016,0.207,False,IoT_Sensor
WQT_SHI_RAI_20250428,VLG_SHI_01,2025-04-28,Rainwater Collector,5.92,7.36,42.76,27.03,4.97,1.82,0.0032,0.13,True,IoT_Sensor
WQT_SHI_SPR_20250428,VLG_SHI_01,2025-04-28,Spring,7.07,5.8,125.73,52.08,1.84,2.54,0.0003,0.166,False,IoT_Sensor
WQT_ITN_RIV_20250428,VLG_ITN_01,2025-04-28,River,7.39,12.77,175.44,111.78,15.72,5.01,0.0025,0.259,False,IoT_Sensor
WQT_ITN_GRA_20250428,VLG_ITN_01,2025-04-28,Gravity-fed System,7.43,4.92,198.49,44.62,10.94,3.48,0.0005,0.31,True,IoT_Sensor
WQT_ITN_STR_20250428,VLG_ITN_01,2025-04-28,Stream,7.05,3.91,106.21,77.2,13.7,4.53,0.0014,0.127,False,IoT_Sensor
WQT_AIT_PON_20250428,VLG_AIT_01,2025-04-28,Pond,6.66,23.42,180.9,153.46,15.28,10.84,0.0028,0.355,False,IoT_Sensor
WQT_AIT_RIV_20250428,VLG_AIT_01,2025-04-28,River,7.38,8.31,135.68,51.3,6.21,0.93,0.0015,0.217,False,IoT_Sensor
WQT_AIT_WEL_20250428,VLG_AIT_01,2025-04-28,Well,7.19,3.33,308.68,145.06,33.65,9.15,0.0043,0.413,False,IoT_Sensor
WQT_IMF_WEL_20250428,VLG_IMF_01,2025-04-28,Well,6.78,4.46,308.15,90.01,30.7,11.66,0.0036,0.596,False,IoT_Sensor
WQT_IMF_LAK_20250428,VLG_IMF_01,2025-04-28,Lake,6.88,8.93,196.98,83.21,23.46,6.73,0.0012,0.398,True,IoT_Sensor
WQT_IMF_HAN_20250428,VLG_IMF_01,2025-04-28,Handpump,7.65,2.23,424.14,182.54,33.0,13.77,0.0231,0.661,True,IoT_Sensor
WQT_TIN_HAN_20250428,VLG_TIN_01,2025-04-28,Handpump,7.36,2.58,396.7,159.89,67.94,3.9,0.025,0.639,False,IoT_Sensor
WQT_TIN_BOR_20250428,VLG_TIN_01,2025-04-28,Borewell,7.8,1.34,391.33,286.7,0.0,24.21,0.0232,0.582,False,IoT_Sensor
WQT_TIN_PON_20250428,VLG_TIN_01,2025-04-28,Pond,7.21,20.56,203.27,103.88,18.76,6.29,0.0021,0.276,False,IoT_Sensor
WQT_PAS_RIV_20250428,VLG_PAS_01,2025-04-28,River,7.1,9.65,187.43,102.76,18.94,1.3,0.0019,0.305,False,IoT_Sensor
WQT_PAS_STR_20250428,VLG_PAS_01,2025-04-28,Stream,7.34,7.82,110.36,53.26,13.6,4.15,0.0029,0.286,False,IoT_Sensor
WQT_PAS_HAN_20250428,VLG_PAS_01,2025-04-28,Handpump,7.58,2.11,364.02,282.26,32.54,14.16,0.0024,0.522,False,IoT_Sensor
WQT_GAU_RIV_20250429,VLG_GAU_01,2025-04-29,River,6.76,10.77,179.36,86.91,8.17,6.56,0.001,0.396,False,IoT_Sensor
WQT_GAU_HAN_20250429,VLG_GAU_01,2025-04-29,Handpump,7.41,2.11,308.32,81.99,33.8,18.91,0.0093,1.265,False,IoT_Sensor
WQT_GAU_PON_20250429,VLG_GAU_01,2025-04-29,Pond,6.32,9.42,184.26,148.39,41.17,8.17,0.0012,0.495,False,IoT_Sensor
WQT_SIL_WEL_20250429,VLG_SIL_01,2025-04-29,Well,6.74,4.28,101.67,181.34,31.18,18.11,0.005,0.488,False,IoT_Sensor
WQT_SIL_PON_20250429,VLG_SIL_01,2025-04-29,Pond,6.92,17.68,124.65,118.93,17.97,12.68,0.0024,0.256,False,IoT_Sensor
WQT_SIL_HAN_20250429,VLG_SIL_01,2025-04-29,Handpump,7.69,0.94,289.27,180.48,68.79,17.78,0.0021,0.552,True,IoT_Sensor
WQT_AGR_BOR_20250429,VLG_AGR_01,2025-04-29,Borewell,7.86,0.42,364.38,220.94,18.83,6.6,0.0074,0.719,False,IoT_Sensor
WQT_AGR_HAN_20250429,VLG_AGR_01,2025-04-29,Handpump,7.95,1.07,382.58,117.78,42.14,17.02,0.0126,1.399,False,IoT_Sensor
WQT_AGR_RIV_20250429,VLG_AGR_01,2025-04-29,River,7.44,6.88,140.97,71.9,13.78,6.27,0.0013,0.364,False,IoT_Sensor
WQT_KOH_SPR_20250429,VLG_KOH_01,2025-04-29,Spring,7.67,1.44,62.63,40.17,8.08,1.7,0.0011,0.179,False,IoT_Sensor
WQT_KOH_STR_20250429,VLG_KOH_01,2025-04-29,Stream,7.06,6.7,171.12,61.43,9.57,5.61,0.0006,0.085,False,IoT_Sensor
WQT_KOH_TAN_20250429,VLG_KOH_01,2025-04-29,Tanker,7.39,1.45,138.39,75.48,28.87,5.81,0.0013,0.532,False,IoT_Sensor
WQT_SHI_STR_20250429,VLG_SHI_01,2025-04-29,Stream,7.21,6.85,131.47,71.59,10.31,3.32,0.0006,0.067,True,IoT_Sensor
WQT_SHI_RAI_20250429,VLG_SHI_01,2025-04-29,Rainwater Collector,6.36,4.75,35.75,13.1,3.76,1.9,0.0026,0.033,False,IoT_Sensor
WQT_SHI_SPR_20250429,VLG_SHI_01,2025-04-29,Spring,7.38,3.27,90.59,50.74,8.63,3.87,0.0005,0.212,False,IoT_Sensor
WQT_ITN_RIV_20250429,VLG_ITN_01,2025-04-29,River,6.97,13.64,146.82,68.5,16.55,7.59,0.0015,0.171,True,IoT_Sensor
WQT_ITN_GRA_20250429,VLG_ITN_01,2025-04-29,Gravity-fed System,7.41,5.78,73.79,88.96,10.14,4.04,0.0013,0.27,False,IoT_Sensor
WQT_ITN_STR_20250429,VLG_ITN_01,2025-04-29,Stream,7.11,4.06,136.33,70.73,18.43,4.96,0.0012,0.125,False,IoT_Sensor
WQT_AIT_PON_20250429,VLG_AIT_01,2025-04-29,Pond,7.54,11.41,122.63,78.52,20.82,15.66,0.0042,0.476,True,IoT_Sensor
WQT_AIT_RIV_20250429,VLG_AIT_01,2025-04-29,River,7.49,9.92,128.18,92.99,21.44,2.07,0.0021,0.324,True,IoT_Sensor
WQT_AIT_WEL_20250429,VLG_AIT_01,2025-04-29,Well,7.25,0.83,83.53,219.03,28.18,6.87,0.0052,0.845,False,IoT_Sensor
WQT_IMF_WEL_20250429,VLG_IMF_01,2025-04-29,Well,7.12,1.74,169.5,93.46,32.52,13.96,0.0044,0.583,False,IoT_Sensor
WQT_IMF_LAK_20250429,VLG_IMF_01,2025-04-29,Lake,7.22,19.42,80.11,81.87,13.18,5.54,0.0019,0.449,False,IoT_Sensor
WQT_IMF_HAN_20250429,VLG_IMF_01,2025-04-29,Handpump,7.4,1.97,422.91,211.03,45.0,16.71,0.0188,1.095,False,IoT_Sensor
WQT_TIN_HAN_20250429,VLG_TIN_01,2025-04-29,Handpump,7.34,1.77,422.4,97.73,62.76,4.05,0.0021,0.254,False,IoT_Sensor
WQT_TIN_BOR_20250429,VLG_TIN_01,2025-04-29,Borewell,7.84,1.64,214.9,214.16,39.76,17.83,0.0284,0.905,False,IoT_Sensor
WQT_TIN_PON_20250429,VLG_TIN_01,2025-04-29,Pond,6.51,11.15,57.46,121.99,24.53,8.81,0.0033,0.327,False,IoT_Sensor
WQT_PAS_RIV_20250429,VLG_PAS_01,2025-04-29,River,7.68,12.46,145.05,74.84,18.52,3.68,0.0017,0.357,False,IoT_Sensor
WQT_PAS_STR_20250429,VLG_PAS_01,2025-04-29,Stream,7.21,5.27,133.94,87.55,11.65,6.66,0.0017,0.229,False,IoT_Sensor
WQT_PAS_HAN_20250429,VLG_PAS_01,2025-04-29,Handpump,7.59,0.37,428.03,246.9,31.39,18.37,0.0095,0.346,False,IoT_Sensor
